flow,src,src_port,dst,dst_port,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,label
192.168.0.11:54178<->202.88.149.25:53,192.168.0.11,54178,202.88.149.25,53,0.013056993,1,1,84,159,84,159,84,159,84,159,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,76.58731225,76.58731225,153.1746245,18610.71688,84,159,121.5,53.03300859,0.013057,0.013057,0.013057,0,0,0,0,0,0,0,0,0,0.528301887,121.5,42,84,1,0.666666667,117,0,1,0.666666667,WWW
192.168.0.11:54893<->103.43.90.19:443,192.168.0.11,54893,103.43.90.19,443,10.75089598,12,11,2213,5296,54,60,571,1354,184.4166667,481.4545455,208.4996003,542.3870138,10.66058,10.664493,0.000102,0,9.893464,9.893464,0.969143636,1.0664493,2.960328479,3.139136009,5,5,0,0,0,0,1.116186039,1.023170536,2.139356575,698.4534141,54,1354,326.4782609,422.4604198,0,9.89302,0.488677091,2.100897611,2,2,1,10,21,0,0,0,0.417862538,326.4782609,129.4166667,1207.090909,1.833333333,0.56981982,427.0909091,0,1.909090909,0.593366093,WWW
192.168.0.11:54894<->35.213.120.246:443,192.168.0.11,54894,35.213.120.246,443,11.90590096,10,11,1574,6568,54,60,571,1474,157.4,597.0909091,193.8178985,629.5659544,11.549622,11.551359,0.004839,0,9.996964,9.996964,1.283291333,1.1551359,3.269874655,3.268030432,3,5,0,0,0,0,0.839919636,0.9239116,1.763831236,683.8625679,54,1474,387.7142857,515.4751345,0,9.996964,0.59529505,2.216536104,0,2,0,8,20,0,0,0,0.239646772,387.7142857,102.2,1210.769231,1.3,0.4875,540.9090909,0,2.090909091,0.784090909,WWW
192.168.0.11:54895<->66.225.223.159:443,192.168.0.11,54895,66.225.223.159,443,1.366925955,10,7,1712,4389,54,66,571,1490,171.2,627,206.3189548,632.5767411,1.366926,1.101766,0.000073,0,0.409283,0.409283,0.151880667,0.183627667,0.15581201,0.203279842,4,4,0,0,0,0,7.315685216,5.120979651,12.43666487,4463.29955,54,1490,358.8823529,476.9357769,0,0.27976,0.085432875,0.117964766,1,2,1,8,16,0,0,0,0.390066074,358.8823529,116,1070,1.6,0.663414634,571.2857143,0,1.571428571,0.651567944,WWW
192.168.0.11:54896<->34.98.64.218:443,192.168.0.11,54896,34.98.64.218,443,0.199797154,6,6,853,4500,54,60,571,1484,142.1666667,750,210.1393982,755.3521033,0.199797,0.18114,0.01281,0,0.101871,0.101871,0.0399594,0.036228,0.035896853,0.055377242,1,1,0,0,0,0,30.03045779,30.03045779,60.06091558,26792.17343,54,1484,446.0833333,616.5859755,0,0.101871,0.018163364,0.030520832,2,2,0,2,11,0,0,0,0.189555556,446.0833333,86.16666667,393.6923077,2.166666667,0.509803922,694,0,2.666666667,0.62745098,WWW
192.168.0.11:54897<->52.55.4.67:443,192.168.0.11,54897,52.55.4.67,443,7.112622023,12,11,1684,6731,54,60,571,1354,140.3333333,611.9090909,169.8471684,605.377478,7.112622,6.882415,0.000197,0,5.585314,5.585314,0.646602,0.6882415,1.643565887,1.765826188,4,5,0,0,0,0,1.68714153,1.546546402,3.233687932,1183.107998,54,1354,365.8695652,488.8965595,0,5.584853,0.323301,1.179210947,2,2,0,9,22,0,0,0,0.250185708,365.8695652,85.33333333,1122.666667,1.5,0.514925373,557.5454545,0,2.363636364,0.811397558,WWW
192.168.0.11:54898<->106.10.218.43:443,192.168.0.11,54898,106.10.218.43,443,3.285274028,12,16,1842,6636,54,60,571,1490,153.5,414.75,153.6131505,535.894206,3.285274,3.192002,0.000141,0,2.765447,2.765447,0.298661273,0.212800133,0.818994063,0.697413506,6,10,0,0,0,0,3.652663339,4.870217785,8.522881124,2580.606649,54,1490,302.7857143,431.8485981,0,2.626674,0.121676815,0.502235071,0,2,0,16,27,0,0,0,0.277576854,302.7857143,98.5,818.6666667,2.25,0.463235294,360,0,2.875,0.591911765,WWW
192.168.0.11:54899<->52.1.128.202:443,192.168.0.11,54899,52.1.128.202,443,6.245496035,12,12,1834,6507,54,60,571,1490,152.8333333,542.25,194.7150988,630.4141676,6.245496,5.993068,0.000187,0.000999,4.636029,4.636029,0.567772364,0.544824364,1.357101016,1.407249627,4,5,0,0,0,0,1.921384616,1.921384616,3.842769232,1335.522423,54,1490,347.5416667,497.7588013,0.000076,4.63561,0.271543304,0.956634772,2,2,0,9,23,0,0,0,0.281850315,347.5416667,97.83333333,1222.666667,1.5,0.553846154,486.25,0,2.083333333,0.769230769,WWW
192.168.0.11:59744<->202.88.149.25:53,192.168.0.11,59744,202.88.149.25,53,0.024852038,1,1,87,148,87,148,87,148,87,148,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,40.23814868,40.23814868,80.47629736,9455.964939,87,148,117.5,43.13351365,0.024852,0.024852,0.024852,0,0,0,0,0,0,0,0,0,0.587837838,117.5,45,87,1,0.666666667,106,0,1,0.666666667,WWW
192.168.0.11:54900<->64.202.112.63:443,192.168.0.11,54900,64.202.112.63,443,12.63028598,16,9,2679,5098,54,60,679,1490,167.4375,566.4444444,206.6897736,633.128366,12.630286,8.613974,0.000187,0,6.939284,6.939284,0.842019067,1.07674675,1.770388853,2.404656225,8,5,0,0,0,0,1.266796336,0.712572939,1.979369275,615.742194,54,1490,311.08,445.5638675,0,6.938756,0.526261917,1.441205231,5,2,0,13,24,0,0,0,0.525500196,311.08,112.6875,2143.2,1.25,0.637755102,511.1111111,0,1.444444444,0.736961451,WWW
192.168.0.11:54901<->74.118.186.214:443,192.168.0.11,54901,74.118.186.214,443,8.059225082,8,10,1660,6086,54,60,571,1490,207.5,608.6,214.9245715,650.7809326,0.660422,7.962473,0.053472,0.000588,0.156619,0.156619,0.094346,0.884719222,0.032951207,2.469136256,3,4,0,0,0,0,0.992651268,1.240814086,2.233465354,961.1345906,54,1490,430.3333333,534.1302992,0.000088,7.398803,0.474072059,1.784888181,0,2,1,7,17,0,0,0,0.272757148,430.3333333,152,1021.538462,1.625,0.541666667,553.8,0,1.8,0.6,WWW
192.168.0.11:62365<->202.88.149.25:53,192.168.0.11,62365,202.88.149.25,53,0.018747806,1,1,112,553,112,553,112,553,112,553,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,53.33957477,53.33957477,106.6791495,35470.81723,112,553,332.5,311.8340905,0.018748,0.018748,0.018748,0,0,0,0,0,0,0,0,0,0.202531646,332.5,70,112,1,0.666666667,511,0,1,0.666666667,WWW
192.168.0.11:54902<->74.214.196.139:443,192.168.0.11,54902,74.214.196.139,443,3.460206032,13,13,1910,6131,54,60,571,1490,146.9230769,471.6153846,153.9369251,520.3132932,3.460206,3.176386,0.000254,0.000366,1.72884,1.72884,0.2883505,0.264698833,0.465683642,0.528774604,6,7,0,0,0,0,3.757001716,3.757001716,7.514003432,2323.850061,54,1490,309.2692308,410.771621,0.000064,1.55178,0.13840824,0.312048312,0,2,0,13,25,0,0,0,0.311531561,309.2692308,92,1460.588235,1.307692308,0.53125,416.6923077,0,2.230769231,0.90625,WWW
192.168.0.11:50840<->202.88.149.25:53,192.168.0.11,50840,202.88.149.25,53,0.054270029,1,1,112,194,112,194,112,194,112,194,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,18.42637674,18.42637674,36.85275348,5638.471282,112,194,153,57.98275606,0.05427,0.05427,0.05427,0,0,0,0,0,0,0,0,0,0.577319588,153,70,112,1,0.666666667,152,0,1,0.666666667,WWW
192.168.0.11:51721<->202.88.149.25:53,192.168.0.11,51721,202.88.149.25,53,0.025456906,1,1,73,386,73,386,73,386,73,386,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,39.28207143,39.28207143,78.56414287,18030.47079,73,386,229.5,221.3244225,0.025457,0.025457,0.025457,0,0,0,0,0,0,0,0,0,0.189119171,229.5,31,73,1,0.666666667,344,0,1,0.666666667,WWW
192.168.0.11:58956<->202.88.149.25:53,192.168.0.11,58956,202.88.149.25,53,0.026212931,1,1,75,541,75,541,75,541,75,541,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,38.14911045,38.14911045,76.2982209,23499.85204,75,541,308,329.51176,0.026213,0.026213,0.026213,0,0,0,0,0,0,0,0,0,0.138632163,308,33,75,1,0.666666667,499,0,1,0.666666667,WWW
192.168.0.11:63949<->202.88.149.25:53,192.168.0.11,63949,202.88.149.25,53,0.022548914,1,1,73,155,73,155,73,155,73,155,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,44.34803379,44.34803379,88.69606758,10111.3517,73,155,114,57.98275606,0.022549,0.022549,0.022549,0,0,0,0,0,0,0,0,0,0.470967742,114,31,73,1,0.666666667,113,0,1,0.666666667,WWW
192.168.0.11:50840<->202.88.149.6:53,192.168.0.11,50840,202.88.149.6,53,0.021388053,1,1,112,194,112,194,112,194,112,194,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,46.75507397,46.75507397,93.51014793,14307.05263,112,194,153,57.98275606,0.021388,0.021388,0.021388,0,0,0,0,0,0,0,0,0,0.577319588,153,70,112,1,0.666666667,152,0,1,0.666666667,WWW
192.168.0.11:58956<->202.88.149.6:53,192.168.0.11,58956,202.88.149.6,53,0.041055918,1,1,75,541,75,541,75,541,75,541,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,24.35702449,24.35702449,48.71404897,15003.92708,75,541,308,329.51176,0.041056,0.041056,0.041056,0,0,0,0,0,0,0,0,0,0.138632163,308,33,75,1,0.666666667,499,0,1,0.666666667,WWW
192.168.0.11:53693<->202.88.149.25:53,192.168.0.11,53693,202.88.149.25,53,0.03490901,1,1,75,143,75,143,75,143,75,143,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,28.64589973,28.64589973,57.29179945,6244.80614,75,143,109,48.08326112,0.034909,0.034909,0.034909,0,0,0,0,0,0,0,0,0,0.524475524,109,33,75,1,0.666666667,101,0,1,0.666666667,WWW
192.168.0.11:56560<->202.88.149.25:53,192.168.0.11,56560,202.88.149.25,53,0.037401915,1,1,92,373,92,373,92,373,92,373,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,26.73659891,26.73659891,53.47319783,12432.5185,92,373,232.5,198.6970055,0.037402,0.037402,0.037402,0,0,0,0,0,0,0,0,0,0.246648794,232.5,50,92,1,0.666666667,331,0,1,0.666666667,WWW
192.168.0.11:50211<->202.88.149.25:53,192.168.0.11,50211,202.88.149.25,53,0.030053853,1,1,78,329,78,329,78,329,78,329,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,33.27360389,33.27360389,66.54720777,13542.35678,78,329,203.5,177.4838021,0.030054,0.030054,0.030054,0,0,0,0,0,0,0,0,0,0.237082067,203.5,36,78,1,0.666666667,287,0,1,0.666666667,WWW
192.168.0.11:50972<->202.88.149.25:53,192.168.0.11,50972,202.88.149.25,53,0.026037216,1,1,91,548,91,548,91,548,91,548,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,38.4065639,38.4065639,76.81312779,24541.79433,91,548,319.5,323.147799,0.026037,0.026037,0.026037,0,0,0,0,0,0,0,0,0,0.166058394,319.5,49,91,1,0.666666667,506,0,1,0.666666667,WWW
192.168.0.11:53693<->202.88.149.6:53,192.168.0.11,53693,202.88.149.6,53,0.028200149,1,1,75,143,75,143,75,143,75,143,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,35.46080554,35.46080554,70.92161109,7730.455609,75,143,109,48.08326112,0.0282,0.0282,0.0282,0,0,0,0,0,0,0,0,0,0.524475524,109,33,75,1,0.666666667,101,0,1,0.666666667,WWW
192.168.0.11:56560<->202.88.149.6:53,192.168.0.11,56560,202.88.149.6,53,0.066930055,1,1,92,373,92,373,92,373,92,373,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,14.94097084,14.94097084,29.88194168,6947.55144,92,373,232.5,198.6970055,0.06693,0.06693,0.06693,0,0,0,0,0,0,0,0,0,0.246648794,232.5,50,92,1,0.666666667,331,0,1,0.666666667,WWW
192.168.0.11:58153<->202.88.149.25:53,192.168.0.11,58153,202.88.149.25,53,0.023458957,1,1,75,331,75,331,75,331,75,331,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,42.62764112,42.62764112,85.25528224,17306.82229,75,331,203,181.019336,0.023459,0.023459,0.023459,0,0,0,0,0,0,0,0,0,0.226586103,203,33,75,1,0.666666667,289,0,1,0.666666667,WWW
192.168.0.11:55291<->202.88.149.25:53,192.168.0.11,55291,202.88.149.25,53,0.02718091,1,1,91,157,91,157,91,157,91,157,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,36.79052688,36.79052688,73.58105376,9124.050666,91,157,124,46.66904756,0.027181,0.027181,0.027181,0,0,0,0,0,0,0,0,0,0.579617834,124,49,91,1,0.666666667,115,0,1,0.666666667,WWW
192.168.0.11:59213<->202.88.149.25:53,192.168.0.11,59213,202.88.149.25,53,0.025171995,1,1,75,153,75,153,75,153,75,153,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,39.72668833,39.72668833,79.45337666,9057.684939,75,153,114,55.15432893,0.025172,0.025172,0.025172,0,0,0,0,0,0,0,0,0,0.490196078,114,33,75,1,0.666666667,111,0,1,0.666666667,WWW
192.168.0.11:55291<->202.88.149.6:53,192.168.0.11,55291,202.88.149.6,53,0.204893827,1,1,91,157,91,157,91,157,91,157,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,4.880576514,4.880576514,9.761153029,1210.382976,91,157,124,46.66904756,0.204894,0.204894,0.204894,0,0,0,0,0,0,0,0,0,0.579617834,124,49,91,1,1,115,0,1,1,WWW
192.168.0.11:52626<->202.88.149.25:53,192.168.0.11,52626,202.88.149.25,53,0.020229816,1,1,78,254,78,254,78,254,78,254,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,49.43198692,49.43198692,98.86397385,16411.41966,78,254,166,124.4507935,0.02023,0.02023,0.02023,0,0,0,0,0,0,0,0,0,0.307086614,166,36,78,1,0.666666667,212,0,1,0.666666667,WWW
192.168.0.11:53963<->202.88.149.25:53,192.168.0.11,53963,202.88.149.25,53,0.020229816,1,1,71,237,71,237,71,237,71,237,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,49.43198692,49.43198692,98.86397385,15225.05197,71,237,154,117.3797257,0.02023,0.02023,0.02023,0,0,0,0,0,0,0,0,0,0.299578059,154,29,71,1,0.666666667,195,0,1,0.666666667,WWW
192.168.0.11:54903<->150.136.26.45:443,192.168.0.11,54903,150.136.26.45,443,1.376009941,10,13,1420,4344,54,60,571,1490,142,334.1538462,164.811677,534.2057728,1.130956,1.058911,0.000119,0,0.323326,0.323326,0.125661778,0.088242583,0.131610733,0.146575508,4,5,0,0,0,0,7.267389357,9.447606164,16.71499552,4188.923225,54,1490,250.6086957,419.8306736,0,0.317338,0.062545909,0.109032166,2,2,1,9,22,0,0,0,0.326887661,250.6086957,86.8,747.3684211,1.9,0.539506173,278.3076923,0,2.461538462,0.698955366,WWW
192.168.0.11:54904<->202.88.147.42:80,192.168.0.11,54904,202.88.147.42,80,10.16777515,5,4,667,1041,54,60,438,849,133.4,260.25,170.3519885,392.510191,10.130771,10.150111,0.017826,0.000245,9.826437,9.826437,2.53269275,3.383370333,4.863203369,5.780353663,1,1,0,0,0,0,0.491749662,0.39339973,0.885149392,167.9816847,54,849,189.7777778,277.0445712,0.000162,9.826437,1.270971875,3.457516162,0,2,0,2,8,0,0,0,0.640730067,189.7777778,77,416.875,1.6,0.626086957,200.25,0,1.75,0.684782609,WWW
192.168.0.11:54905<->198.8.71.128:443,192.168.0.11,54905,198.8.71.128,443,7.278292179,10,9,1488,5747,54,60,571,1454,148.8,638.5555556,181.8496326,633.3435306,5.855883,7.013301,0.000266,0.000972,4.872581,4.872581,0.650653667,0.876662625,1.586637368,1.822867389,3,6,0,0,0,0,1.373948689,1.23655382,2.61050251,994.0518767,54,1454,380.7894737,507.8712193,0.000065,4.872581,0.404349556,1.147173525,1,2,1,9,18,0,0,0,0.258917696,380.7894737,91.2,1062.857143,1.4,0.618604651,583.2222222,0,1.666666667,0.736434109,WWW
192.168.0.11:60355<->202.88.149.25:53,192.168.0.11,60355,202.88.149.25,53,0.01958108,1,1,71,143,71,143,71,143,71,143,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,51.06970606,51.06970606,102.1394121,10928.9171,71,143,107,50.91168825,0.019581,0.019581,0.019581,0,0,0,0,0,0,0,0,0,0.496503497,107,29,71,1,0.666666667,101,0,1,0.666666667,WWW
192.168.0.11:49909<->202.88.149.25:53,192.168.0.11,49909,202.88.149.25,53,0.013127089,1,1,78,139,78,139,78,139,78,139,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,76.1783515,76.1783515,152.356703,16530.70228,78,139,108.5,43.13351365,0.013127,0.013127,0.013127,0,0,0,0,0,0,0,0,0,0.561151079,108.5,36,78,1,0.666666667,97,0,1,0.666666667,WWW
192.168.0.11:54906<->208.100.17.188:443,192.168.0.11,54906,208.100.17.188,443,1.373396158,10,9,1420,5641,54,60,571,1490,142,626.7777778,164.811677,685.0114557,1.355324,1.057299,0.000117,0.000994,0.316229,0.316229,0.150591556,0.132162375,0.153162971,0.176984808,4,3,0,0,0,0,7.281220311,6.553098279,13.83431859,5141.269661,54,1490,371.6315789,532.8953629,0.000075,0.316097,0.076299778,0.129749519,2,2,2,7,17,0,0,0,0.251728417,371.6315789,86.8,835.2941176,1.7,0.587272727,571.8888889,0,2,0.690909091,WWW
192.168.0.11:54670<->172.217.27.161:443,192.168.0.11,54670,172.217.27.161,443,0.129204035,2,2,147,153,54,60,93,93,73.5,76.5,27.57716447,23.33452378,0.129204,0.000702,0.129204,0.000702,0.129204,0.129204,0.129204,0.000702,0,0,1,1,0,0,0,0,15.47939273,15.47939273,30.95878546,2321.908909,54,93,75,20.92844954,0.000702,0.106448,0.043068,0.055917307,0,0,0,2,4,0,0,0,0.960784314,75,19.5,147,1,0.571428571,22.5,0,1.5,0.857142857,WWW
192.168.0.11:55957<->202.88.149.25:53,192.168.0.11,55957,202.88.149.25,53,0.016852141,1,1,74,515,74,515,74,515,74,515,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,59.33964118,59.33964118,118.6792824,34951.04865,74,515,294.5,311.8340905,0.016852,0.016852,0.016852,0,0,0,0,0,0,0,0,0,0.14368932,294.5,32,74,1,0.666666667,473,0,1,0.666666667,WWW
192.168.0.11:58780<->202.88.149.25:53,192.168.0.11,58780,202.88.149.25,53,0.024289131,1,1,74,515,74,515,74,515,74,515,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,41.17067836,41.17067836,82.34135672,24249.52955,74,515,294.5,311.8340905,0.024289,0.024289,0.024289,0,0,0,0,0,0,0,0,0,0.14368932,294.5,32,74,1,0.666666667,473,0,1,0.666666667,WWW
192.168.0.11:57882<->202.88.149.25:53,192.168.0.11,57882,202.88.149.25,53,0.013742923,1,1,74,156,74,156,74,156,74,156,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,72.76472407,72.76472407,145.5294481,16735.88654,74,156,115,57.98275606,0.013743,0.013743,0.013743,0,0,0,0,0,0,0,0,0,0.474358974,115,32,74,1,0.666666667,114,0,1,0.666666667,WWW
192.168.0.11:54907<->35.213.120.246:443,192.168.0.11,54907,35.213.120.246,443,11.92318606,10,11,1703,5967,54,60,594,1474,170.3,542.4545455,219.1970448,624.8970097,11.556883,11.55987,0.00257,0,9.926433,9.926433,1.284098111,1.155987,3.243738904,3.266242529,3,5,0,0,0,0,0.838702,0.9225722,1.7612742,643.2844341,54,1474,365.2380952,503.1331737,0,9.926433,0.5961593,2.200171233,0,2,0,8,20,0,0,0,0.28540305,365.2380952,115.1,1310,1.3,0.505555556,486.2727273,0,2.090909091,0.813131313,WWW
192.168.0.11:54908<->66.225.223.159:443,192.168.0.11,54908,66.225.223.159,443,5.968419075,9,8,1172,4030,54,60,571,1490,130.2222222,503.75,170.2870942,623.8692056,5.964021,5.696735,0.000142,0.000225,4.57325,4.57325,0.745502625,0.813819286,1.553000402,1.849634611,3,4,0,0,0,0,1.507937008,1.340388451,2.848325459,871.5875904,54,1490,306,470.8630374,0.000074,4.57325,0.373026188,1.126333502,2,2,1,7,16,0,0,0,0.290818859,306,74.88888889,879,1.333333333,0.612612613,448.25,0,1.75,0.804054054,WWW
192.168.0.11:54909<->52.1.128.202:443,192.168.0.11,54909,52.1.128.202,443,5.925390005,9,12,1172,6038,54,60,571,1354,130.2222222,503.1666667,170.2870942,609.6402566,5.92539,5.685042,0.000121,0,4.748369,4.748369,0.74067375,0.516822,1.62276503,1.413294996,3,4,0,0,0,0,1.518887363,2.025183151,3.544070514,1216.797543,54,1354,343.3333333,501.7749828,0,4.709674,0.2962695,1.043232453,2,2,0,7,20,0,0,0,0.194104008,343.3333333,74.88888889,958.9090909,1.222222222,0.427777778,448.8333333,0,2.5,0.875,WWW
192.168.0.11:54910<->64.202.112.63:443,192.168.0.11,54910,64.202.112.63,443,5.981486082,9,8,1172,3964,54,60,571,1490,130.2222222,495.5,170.2870942,624.9054786,5.979664,5.684621,0.00011,0,4.553211,4.553211,0.747458,0.812088714,1.544829121,1.841342852,3,4,0,0,0,0,1.504642806,1.337460272,2.842103077,858.6494944,54,1490,302.1176471,469.7496517,0,4.553211,0.373842875,1.121715901,2,2,1,7,16,0,0,0,0.295660949,302.1176471,74.88888889,958.9090909,1.222222222,0.593650794,440,0,1.75,0.85,WWW
192.168.0.11:56376<->202.88.149.25:53,192.168.0.11,56376,202.88.149.25,53,0.011411906,1,1,79,227,79,227,79,227,79,227,0,0,0,0,1611076535,0,1611076535,1611076535,0,0,0,0,0,0,0,0,0,0,87.62778102,87.62778102,175.255562,26814.10099,79,227,153,104.6518036,0.011412,0.011412,0.011412,0,0,0,0,0,0,0,0,0,0.348017621,153,37,79,1,0.666666667,185,0,1,0.666666667,WWW
192.168.0.11:54911<->74.214.196.139:443,192.168.0.11,54911,74.214.196.139,443,1.324431896,9,9,1290,4635,54,60,571,1490,143.3333333,515,171.4825064,594.7367065,1.038887,1.039696,0.000096,0,0.286735,0.286735,0.129860875,0.129962,0.14128752,0.184961631,4,4,0,0,0,0,6.795366396,6.795366396,13.59073279,4473.616211,54,1490,329.1666667,465.6782846,0,0.286455,0.077907765,0.125094563,2,2,1,8,16,0,0,0,0.278317152,329.1666667,88,774,1.666666667,0.545454545,459.6666667,0,2,0.654545455,WWW
192.168.0.11:54912<->54.64.131.114:443,192.168.0.11,54912,54.64.131.114,443,0.911532879,11,12,1474,6124,54,60,571,1490,134,510.3333333,158.589407,649.0295319,0.826588,0.73652,0.000121,0,0.180557,0.180557,0.0826588,0.066956364,0.068320689,0.10892196,4,4,0,0,0,0,12.06758445,13.16463759,25.23222204,8335.409698,54,1490,330.3478261,508.9183368,0,0.177434,0.041433318,0.060787453,2,2,1,8,22,0,0,0,0.240692358,330.3478261,78.90909091,772.0952381,1.909090909,0.562937063,454.3333333,0,2.416666667,0.712606838,WWW
192.168.0.11:54913<->117.18.237.29:80,192.168.0.11,54913,117.18.237.29,80,10.15189004,5,4,665,1045,54,60,436,853,133,261.25,169.4579594,394.5101393,10.139257,10.103634,0.039769,0.033515,9.91072,9.91072,2.53481425,3.367878,4.917481373,5.7496959,1,1,0,0,0,0,0.492519125,0.3940153,0.886534425,168.4415408,54,853,190,278.0130393,0.000122,9.91072,1.26898625,3.49187824,0,2,0,2,8,0,0,0,0.636363636,190,76.6,415.625,1.6,0.6,201.25,0,1.75,0.65625,WWW
192.168.0.11:54914<->18.139.245.41:443,192.168.0.11,54914,18.139.245.41,443,0.586344958,10,11,1420,4295,54,60,571,1490,142,390.4545455,164.811677,573.0459604,0.504954,0.504974,0.00009,0,0.127231,0.127231,0.056106,0.0504974,0.038992957,0.073880623,4,4,0,0,0,0,17.05480684,18.76028752,35.81509436,9746.822109,54,1490,272.1428571,438.841006,0,0.127231,0.02931725,0.037599291,2,2,1,8,20,0,0,0,0.330616997,272.1428571,86.8,568,2.5,0.576923077,334.2727273,0,2.363636364,0.545454545,WWW
192.168.0.11:61762<->202.88.149.25:53,192.168.0.11,61762,202.88.149.25,53,0.014087915,1,1,77,225,77,225,77,225,77,225,0,0,0,0,1611076536,0,1611076536,1611076536,0,0,0,0,0,0,0,0,0,0,70.98282464,70.98282464,141.9656493,21436.81304,77,225,151,104.6518036,0.014088,0.014088,0.014088,0,0,0,0,0,0,0,0,0,0.342222222,151,35,77,1,0.666666667,183,0,1,0.666666667,WWW
192.168.0.11:54915<->117.18.237.29:80,192.168.0.11,54915,117.18.237.29,80,10.32743287,6,6,1097,1958,54,60,434,853,182.8333333,326.3333333,194.6056697,407.9630702,10.317029,10.272882,0.054665,0.03599,9.994575,9.994575,2.0634058,2.0545764,4.433709303,4.468244621,2,2,0,0,0,0,0.580976906,0.580976906,1.161953813,295.8140748,54,853,254.5833333,313.8185516,0.000114,9.994575,0.938857545,3.003502785,0,2,0,4,11,0,0,0,0.560265577,254.5833333,126.8333333,822.75,1.333333333,0.5,268.3333333,0,1.833333333,0.6875,WWW
192.168.0.11:53146<->202.88.149.25:53,192.168.0.11,53146,202.88.149.25,53,0.026885987,1,1,79,335,79,335,79,335,79,335,0,0,0,0,1611076536,0,1611076536,1611076536,0,0,0,0,0,0,0,0,0,0,37.19409669,37.19409669,74.38819337,15398.35603,79,335,207,181.019336,0.026886,0.026886,0.026886,0,0,0,0,0,0,0,0,0,0.235820896,207,37,79,1,0.666666667,293,0,1,0.666666667,WWW
192.168.0.11:50915<->202.88.149.25:53,192.168.0.11,50915,202.88.149.25,53,0.01512599,1,1,79,335,79,335,79,335,79,335,0,0,0,0,1611076536,0,1611076536,1611076536,0,0,0,0,0,0,0,0,0,0,66.11137519,66.11137519,132.2227504,27370.10933,79,335,207,181.019336,0.015126,0.015126,0.015126,0,0,0,0,0,0,0,0,0,0.235820896,207,37,79,1,0.666666667,293,0,1,0.666666667,WWW
